ProdID,AirTemp,ProcTemp,Rotation,Torque,ToolWear,Failure
L55841,297.4,308.5,1643,33.8,132,0
L55842,297.5,308.6,1514,36.9,134,0
L55843,297.5,308.6,1671,29.4,136,0
L55845,297.6,308.7,1365,50.6,143,0
L55846,297.5,308.7,1407,42.5,145,0
L55848,297.5,308.8,1502,45.9,150,0
L55850,297.5,308.9,1581,30.4,155,0
L55851,297.5,308.8,1530,37.8,157,0
L55852,297.5,308.8,1312,50.3,159,0
L55853,297.4,308.6,1494,42.6,161,0
L55858,297.3,308.5,1514,44.5,177,0
L55859,297.3,308.5,1456,54.2,179,0
L55860,297.2,308.5,1494,39.6,181,0
L55861,297.2,308.4,1605,30,183,0
L55863,297.2,308.5,1447,47.9,188,0
L55864,297.2,308.5,1588,40.4,190,0
L55868,297.1,308.5,1483,46.9,203,0
L55869,297.1,308.4,1543,39.6,205,0
L55870,297.1,308.5,1323,44.4,207,1
L55871,297.1,308.5,1555,36.2,0,0
L55872,297.1,308.4,1583,31.9,2,0
L55874,297.2,308.5,1766,25.8,7,0
L55876,297.2,308.6,1413,49.8,12,0
L55877,297.3,308.6,1505,33.5,14,0
L55882,297.2,308.6,1774,23,30,0
L55884,297.1,308.5,1425,40,35,0
L55885,297.2,308.6,1437,52.4,37,0
L55886,297.2,308.6,1335,53,39,0
L55887,297.2,308.5,1471,41.7,41,0
L55889,297.1,308.5,1578,35.6,46,0
L55890,297.1,308.5,1712,32.1,48,0
L55891,297.1,308.5,1733,28.7,50,0
L55892,297.2,308.6,1652,32.1,52,0
L55893,297.2,308.6,1917,24.1,54,0
L55895,297.1,308.6,1442,37.1,59,0
L55897,297.1,308.7,1474,42.3,64,0
L55898,297.2,308.7,1509,39.3,66,0
L55899,297.2,308.8,1451,43.1,68,0
L55900,297.3,308.8,1554,36.1,70,0
L55901,297.2,308.7,1669,30.7,72,0
L55902,297.2,308.6,1366,50.4,74,0
L55903,297.2,308.6,1578,34.4,76,0
L55906,297.2,308.6,1562,33,84,0
L55907,297.2,308.7,1501,38.5,86,0
L55909,297.3,308.7,1352,53.8,91,0
L55912,297.2,308.6,1864,23.6,103,0
L55914,297.2,308.6,1392,41.5,108,0
L55915,297.3,308.6,1358,47.6,110,0
L55916,297.3,308.7,1491,40.2,112,0
L55917,297.3,308.7,1556,36.7,114,0
L55918,297.3,308.7,1531,36.7,116,0
L55921,297.4,308.8,1538,41.2,126,0
L55922,297.4,308.8,1467,39,128,0
L55925,297.4,308.6,1411,46.3,138,0
L55926,297.3,308.5,1528,44.5,140,0
L55927,297.3,308.5,1504,42,142,0
L55928,297.3,308.5,1384,39.6,144,0
L55929,297.2,308.4,1677,26.4,146,0
L55930,297.3,308.5,1764,30.8,148,0
L55934,297.4,308.6,1635,30.5,159,0
L55936,297.5,308.7,1761,26.2,164,0
L55937,297.5,308.8,1587,34.9,166,0
L55941,297.5,308.8,1417,49.8,177,0
L55943,297.5,308.8,1603,36.7,184,0
L55944,297.4,308.8,1620,33.4,186,0
L55945,297.4,308.8,1353,49.4,188,0
L55946,297.5,308.8,1360,50.7,190,0
L55947,297.5,308.6,1380,53.5,192,0
L55950,297.4,308.6,1680,32.8,200,0
L55951,297.5,308.6,1536,39,202,0
L55952,297.5,308.6,1621,28.9,0,0
L55953,297.5,308.6,1585,37.6,2,0
L55956,297.5,308.6,1352,52.6,12,0
L55958,297.5,308.7,1454,45,19,0
L55961,297.6,308.7,1552,42.3,27,0
L55962,297.5,308.7,1456,44.7,29,0
L55964,297.5,308.6,1437,43.3,34,0
L55965,297.5,308.6,1694,27.1,36,0
L55966,297.5,308.5,1306,50.7,38,0
L55968,297.4,308.5,1369,53.2,43,0
L55969,297.4,308.5,1471,43.9,45,0
L55970,297.4,308.5,1410,43.9,47,0
L55972,297.4,308.5,1418,51.2,52,0
L55973,297.4,308.5,1782,25.9,54,0
L55975,297.3,308.4,1459,39.4,59,0
L55976,297.2,308.3,1796,23.8,61,0
L55977,297.2,308.3,1569,31.2,63,0
L55978,297.3,308.4,1469,46.7,65,0
L55979,297.3,308.4,1472,41.3,67,0
L55980,297.4,308.5,1475,47.2,69,0
L55981,297.4,308.6,1488,36.4,71,0
L55982,297.4,308.6,1524,43.1,73,0
L55983,297.4,308.5,1486,48.6,75,0
L55986,297.4,308.5,1692,34.3,83,0
L55988,297.4,308.6,1446,48.1,88,0
L55989,297.3,308.5,1503,43.3,90,0
L55991,297.2,308.5,1574,35.8,95,0
L55993,297.1,308.4,1693,29.5,100,0
L55994,297.2,308.4,1462,51.2,102,0
L56000,297.3,308.7,1551,40,125,0
L56002,297.4,308.8,1462,49.7,132,0
L56007,297.2,308.7,1463,49.9,146,0
L56008,297.3,308.7,1587,35.8,148,0
L56012,297.4,308.8,1651,34.1,163,0
L56013,297.4,308.8,1529,41.3,165,0
L56014,297.4,308.8,1473,46.2,167,0
L56016,297.4,308.9,1708,28.8,174,0
L56018,297.5,309,1320,54.7,179,0
L56021,297.3,308.7,1506,39.3,187,0
L56022,297.3,308.7,1492,43.6,189,0
L56027,297.5,308.9,1443,43.5,0,0
L56029,297.5,308.9,1596,30.7,5,0
L56030,297.6,309,1491,43.2,7,0
L56032,297.7,308.9,1575,39.9,12,0
L56033,297.7,308.9,1458,41.1,14,0
L56035,297.7,308.9,1662,28.1,19,0
L56037,297.7,308.9,1742,26.3,24,0
L56038,297.8,308.9,1506,33.5,26,0
L56039,297.9,309.1,1457,44.4,28,0
L56041,297.9,309.1,1619,34.7,33,0
L56043,298,309.2,1731,28.7,38,0
L56045,297.9,309,1290,49.8,43,0
L56047,297.9,308.9,1566,41.9,50,0
L56048,297.9,309,1456,46.5,52,0
L56049,297.9,309,1528,37.5,54,0
L56054,298.1,309.3,1443,45.3,70,0
L56058,298.1,309.2,1802,26.9,83,0
L56059,298,309.2,1527,39.5,85,0
L56060,298,309.2,1458,39.8,87,0
L56062,298,309.2,1378,49.7,94,0
L56064,298,309.2,1527,32.4,99,0
L56066,297.9,309,1583,36.7,104,0
L56067,297.8,308.9,1530,37.6,106,0
L56070,297.7,308.8,1616,34.2,114,0
L56072,297.6,308.8,1475,43,119,0
L56073,297.5,308.7,1371,46.5,121,0
L56076,297.4,308.7,1638,31.9,131,0
L56078,297.4,308.6,1532,38.7,136,0
L56081,297.3,308.6,1446,50.1,144,0
L56084,297.4,308.7,1584,38.2,154,0
L56085,297.3,308.6,1385,55.2,156,0
L56086,297.3,308.7,1592,34.4,158,0
L56088,297.2,308.5,1518,44.3,163,0
L56089,297.1,308.4,1529,40.4,165,0
L56090,297.1,308.4,1550,37,167,0
L56091,297.1,308.3,1773,23.8,169,0
L56092,297.2,308.5,1446,43.7,171,0
L56095,297.1,308.3,1403,54.1,179,0
L56096,297.1,308.2,2267,15.7,181,0
L56098,297.1,308.2,1402,51.2,186,0
L56099,297.2,308.3,1693,28,188,0
L56100,297.1,308.3,1496,45.8,190,0
L56101,297.1,308.1,1633,33.3,192,0
L56102,297.1,308.2,1399,42.6,194,0
L56108,297.4,308.4,1531,41.5,213,0
L56110,297.4,308.4,1571,39.4,0,0
L56111,297.4,308.4,1434,39.9,2,0
L56112,297.4,308.4,1474,43.6,4,0
L56114,297.3,308.2,1601,35.7,9,0
L56115,297.4,308.3,1801,26.9,11,0
L56116,297.4,308.3,1465,42,13,0
L56122,297.3,308.3,2188,17,32,0
L56124,297.3,308.3,1471,38.2,37,0
L56125,297.4,308.2,1639,33.8,39,0
L56129,297.4,308.3,1284,60.3,50,0
L56130,297.4,308.2,1419,50,52,0
L56131,297.3,308.1,1763,28.4,54,0
L56133,297.3,308,1518,36,59,0
L56134,297.3,308,1447,49,61,0
L56136,297.4,308.1,1348,57.4,66,0
L56137,297.4,308.1,1348,53.7,68,0
L56139,297.3,308,1420,46.5,73,0
L56140,297.3,307.9,1797,24.7,75,0
L56142,297.3,307.9,1628,30.2,80,0
L56145,297.1,307.9,1496,44.7,88,0
L56146,297.1,307.8,1636,30.3,90,0
L56147,297.1,307.8,1536,40.4,92,0
L56148,297.1,307.8,1454,50.6,94,0
L56149,297,307.8,1396,50,96,0
L56150,297,307.6,1575,37.4,98,0
L56151,296.9,307.6,1514,35.7,100,0
L56153,296.8,307.4,1549,48.3,105,0
L56154,296.8,307.5,1474,42.4,107,0
L56156,296.7,307.4,1535,34.6,114,0
L56158,296.9,307.6,1435,45,119,0
L56160,297,307.6,1513,42.4,124,0
L56161,297,307.7,1502,39.4,126,0
L56162,297,307.7,1315,60.1,128,0
L56164,297.1,307.8,1406,60.4,133,0
L56165,297.1,307.8,1584,42.3,135,0
L56167,297.2,307.9,1580,35.8,140,0
L56168,297.2,307.9,1825,24.6,142,0
L56169,297.2,307.9,1469,48.2,144,0
L56170,297.2,307.9,1493,38.4,146,0
L56175,297.2,308,1474,43.7,162,0
L56176,297.2,307.9,1540,37.1,164,0
L56178,297.1,308,1467,42.8,169,0
L56179,297.1,307.9,1492,39.4,171,0
L56180,297,307.9,1493,46.1,173,0
L56181,297,307.8,1500,39.9,175,0
L56182,297.1,307.8,1477,36.6,177,0
L56183,297.1,307.9,1342,49.1,179,0
L56185,297.2,307.9,1337,58.1,184,0
L56186,297.3,307.9,1417,41.8,186,0
L56187,297.4,308,1383,46.2,188,0
L56189,297.3,307.9,1579,34.4,193,0
L56190,297.2,307.9,1441,40,195,0
L56192,297.2,308,1705,26,200,0
L56195,297.2,308.1,1431,49.7,210,1
L56196,297.3,308.2,1396,52.7,212,1
L56198,297.3,308.1,1615,35.4,217,1
L56199,297.2,308.1,1662,31.3,0,0
L56200,297.3,308.2,1553,33.5,2,0
L56202,297.4,308.3,1548,46.6,7,0
L56203,297.4,308.3,1706,30.9,9,0
L56204,297.4,308.3,1366,45.5,11,0
L56205,297.5,308.4,1440,35.9,13,0
L56208,297.4,308.3,1395,48.7,21,0
L56209,297.4,308.3,1483,38.8,23,0
L56212,297.4,308.3,1723,28.8,33,0
L56213,297.4,308.2,1386,41,35,0
L56216,297.3,308.3,1519,37.7,45,0
L56217,297.3,308.2,1896,24.4,47,0
L56218,297.3,308.3,2358,14.9,49,0
L56220,297.3,308.3,1550,37,54,0
L56221,297.3,308.3,1309,61.5,56,0
L56223,297.4,308.4,1343,40,61,0
L56224,297.4,308.4,1378,39.9,63,0
L56225,297.4,308.4,1603,34.6,65,0
L56226,297.4,308.4,1664,28.1,67,0
L56227,297.3,308.4,1488,37.4,69,0
L56229,297.3,308.5,1545,34.3,74,0
L56231,297.4,308.6,1820,24.6,79,0
L56236,297.3,308.3,1430,41.9,95,0
L56239,297.2,308.3,1805,25.6,103,0
L56242,297.2,308.3,1576,35.3,113,0
L56243,297.2,308.3,1419,39.7,115,0
L56244,297.2,308.4,1833,25.2,117,0
L56246,297.2,308.3,1656,30.3,124,0
L56247,297.1,308.2,1351,56.6,126,0
L56250,297.1,308.2,1427,45.2,136,0
L56251,297,308.1,1429,54,138,0
L56253,297.2,308.1,1689,31.2,145,0
L56255,297.3,308.1,1506,36,150,0
L56256,297.2,308.1,1474,44.3,152,0
L56257,297.3,308.1,1762,26.1,154,0
L56258,297.3,308.1,1566,35.7,156,0
L56260,297.2,308,1869,25.4,163,0
L56261,297.3,308,1527,35.1,165,0
L56262,297.2,307.9,1309,49.6,167,0
L56264,297.2,307.9,1326,75.4,172,1
L56266,297.1,307.8,1428,43.7,179,0
L56267,297.1,307.8,1681,27.6,181,0
L56269,297.2,307.9,1989,20.3,186,0
L56272,297.3,308.1,1568,34.4,194,0
L56275,297.3,308.1,1458,45.7,202,0
L56276,297.2,308.1,1712,30.9,204,0
L56277,297.3,308.1,1642,36.9,206,0
L56278,297.3,308.1,1468,49.8,0,0
L56280,297.3,308.2,1446,53.5,7,0
L56282,297.3,308.3,1494,38.2,14,0
L56283,297.3,308.2,1490,41,16,0
L56286,297.4,308.3,1854,21.8,24,0
L56289,297.5,308.6,1513,39.7,32,0
L56291,297.6,308.6,1351,51,37,0
L56293,297.6,308.6,1744,28.5,42,0
L56294,297.6,308.7,1476,39,44,0
L56298,297.6,308.6,1526,42.1,57,0
L56300,297.4,308.4,1525,38.7,62,0
L56301,297.3,308.3,1396,45.9,64,0
L56302,297.4,308.4,1580,41.2,66,0
L56303,297.4,308.5,1462,42.8,68,0
L56304,297.4,308.4,1426,50.4,70,0
L56305,297.4,308.5,1569,34.2,72,0
L56306,297.4,308.5,1477,40.7,74,0
L56307,297.4,308.5,1761,27.2,76,0
L56309,297.6,308.6,1664,30.1,81,0
L56310,297.6,308.6,1576,32.7,83,0
L56313,297.7,308.7,1479,45.7,93,0
L56314,297.7,308.7,1449,40.2,95,0
L56316,297.7,308.7,1694,29.1,102,0
L56317,297.7,308.7,1731,28.4,104,0
L56318,297.6,308.6,1522,37,106,0
L56319,297.5,308.5,1536,36.9,108,0
L56320,297.5,308.5,1373,39.9,110,0
L56321,297.5,308.5,1597,36.4,112,0
L56322,297.6,308.5,1678,34.2,114,0
L56323,297.6,308.5,1452,42.6,116,0
L56325,297.6,308.5,1574,37.1,121,0
L56326,297.6,308.6,1528,40,123,0
L56327,297.7,308.7,1688,27.2,125,0
L56328,297.6,308.6,1393,40.4,127,0
L56331,297.6,308.6,1553,40.5,135,0
L56332,297.5,308.6,1260,53.6,137,0
L56333,297.5,308.6,1546,33.8,139,0
L56334,297.5,308.6,1596,36,141,0
L56335,297.5,308.5,1340,57.4,143,0
L56337,297.5,308.5,1462,52.3,148,0
L56343,297.6,308.6,1415,47.3,169,0
L56344,297.6,308.6,2384,14.4,171,0
L56345,297.6,308.6,1326,62.4,173,0
L56349,297.7,308.8,1896,24.5,186,0
L56350,297.7,308.7,1474,46.8,188,0
L56352,297.7,308.9,1715,27.2,193,0
L56354,297.8,308.9,1871,25.6,200,1
L56355,297.8,309,1403,64.2,0,1
L56356,297.8,308.9,1518,40.4,2,0
L56357,297.9,309.1,1504,43,4,0
L56358,297.8,309,1340,56.9,6,0
L56360,297.9,309.1,1507,36.9,13,0
L56361,297.9,309.1,1521,36.1,15,0
L56363,297.9,309.1,1543,36.6,20,0
L56364,298,309.2,1665,36.6,22,0
L56365,297.9,309.1,1442,50.3,24,0
L56366,297.9,309,1629,29,26,0
L56367,297.9,309,1379,47.3,28,0
L56368,297.9,309,1502,40.2,30,0
L56369,297.9,309.1,1595,32,32,0
L56372,297.9,309,1562,35.8,40,0
L56374,297.9,308.9,1393,40.6,45,0
L56375,297.9,309,1532,37.6,47,0
L56376,298,308.9,1607,37.7,49,0
L56379,297.9,308.8,1613,31.4,57,0
L56381,297.8,308.7,1404,44.2,62,0
L56382,297.8,308.8,1548,36.9,64,0
L56383,297.8,308.8,1559,35.2,66,0
L56384,297.8,308.8,1621,36.1,68,0
L56385,297.8,308.8,1579,32.9,70,0
L56387,297.9,308.8,1386,48.6,75,0
L56388,298,308.9,1406,40.9,77,0
L56392,298,308.9,1390,53.9,88,0
L56393,298,309,1679,32.4,90,0
L56394,298,308.9,1508,37.1,92,0
L56395,297.9,308.8,1681,31.7,94,0
L56397,297.8,308.8,1421,49.6,101,0
L56398,297.7,308.8,1354,50.2,103,0
L56400,297.8,308.9,1282,58.1,108,0
L56403,297.9,309,1382,43.9,116,0
L56404,297.9,309,1450,46.8,118,0
L56405,298,309.1,1820,23.6,120,0
L56406,298,309.1,1822,23.5,122,0
L56407,298,309.1,1473,44.3,124,0
L56410,298.2,309.2,1922,22.6,132,0
L56411,298.2,309.1,1539,36.5,134,0
L56412,298.2,309.1,1350,52,136,0
L56413,298.3,309.1,1403,45.1,138,0
L56414,298.3,309.1,1904,20.3,140,0
L56416,298.1,308.7,1556,31.6,145,0
L56421,298.1,308.7,1683,29.1,161,0
L56423,298.3,308.8,1454,49,166,0
L56424,298.3,308.8,1767,27.3,168,0
L56425,298.3,308.9,1708,27.3,170,0
L56426,298.3,308.9,1862,27,172,0
L56427,298.3,308.9,1695,30.7,174,0
L56429,298.3,309,1657,32.2,179,0
L56434,298.3,309.1,1616,31.1,195,0
L56435,298.2,309,1651,31.5,197,0
L56436,298.2,309.1,1569,35.2,199,0
L56440,298.2,309,1377,57.8,8,0
L56443,298.3,309.1,1593,40.1,18,0
L56446,298.2,308.9,1737,25.5,26,0
L56447,298.2,308.8,1362,57.3,28,0
L56448,298.2,308.8,1666,31.5,30,0
L56449,298.2,308.8,1354,60.9,32,0
L56450,298.2,308.8,1302,60.4,34,0
L56451,298.2,308.7,1991,20.5,36,0
L56452,298.2,308.6,1353,54.1,38,0
L56454,298.2,308.7,1428,54.9,45,0
L56455,298.2,308.7,1605,29.4,47,0
L56456,298.1,308.7,1691,30.3,49,0
L56457,298.2,308.7,1447,48.4,51,0
L56461,298.2,308.9,1336,45,66,0
L56464,298.2,308.9,1683,31.7,74,0
L56466,298.2,308.9,1605,32,79,0
L56467,298.2,308.9,1709,28.1,81,0
L56468,298.2,308.9,1444,53.1,83,0
L56469,298.2,308.9,1367,45,85,0
L56470,298.2,309,1418,44.2,87,0
L56471,298.2,309,1353,57.8,89,0
L56472,298.2,309,1643,34.1,91,0
L56473,298.3,309.1,1437,38,93,0
L56474,298.1,309,1437,36.2,95,0
L56478,298.1,308.9,1313,50.6,108,0
L56480,298.1,308.9,1367,41.9,113,0
L56483,298.2,309,1491,38.3,121,0
L56484,298.3,309.1,1537,43,123,0
L56487,298.3,309.1,1395,49.8,133,0
L56488,298.4,309.1,1423,48,135,0
L56489,298.3,309.2,1562,37.6,137,0
L56490,298.4,309.3,1549,40.8,139,0
L56491,298.4,309.4,1540,43.2,141,0
L56493,298.5,309.4,1418,45.1,148,0
L56495,298.5,309.5,1569,41,153,0
L56497,298.5,309.5,1480,38.1,160,0
L56498,298.5,309.4,1364,44.5,162,0
L56499,298.5,309.4,1911,21.5,164,0
L56500,298.4,309.3,1409,43.1,166,0
L56501,298.4,309.2,1335,53.5,168,0
L56503,298.6,309.4,1447,40.2,173,0
L56504,298.6,309.3,1537,37.6,175,0
L56506,298.6,309.3,1677,31.2,180,0
L56507,298.5,309.2,1504,33.7,182,0
L56509,298.5,309.1,1474,41.3,189,0
L56511,298.4,308.9,1496,37.9,194,0
L56513,298.5,309,1450,40.5,199,0
L56514,298.4,308.9,1402,44.8,201,0
L56515,298.4,308.9,1501,50,203,0
L56516,298.5,308.9,1725,31.9,205,0
L56519,298.5,309,1458,44.8,217,0
L56524,298.2,308.8,1616,33.7,16,0
L56525,298.2,308.8,1442,47,18,0
L56528,298.2,308.7,1436,49.1,26,0
L56530,298.2,308.7,2186,17.8,31,0
L56531,298.3,308.8,1645,30.4,33,0
L56532,298.2,308.7,1780,27.9,35,0
L56533,298.2,308.8,1345,44.3,37,0
L56535,298.3,308.9,1708,28,42,0
L56536,298.3,308.9,1270,52.7,44,0
L56538,298.2,308.7,1407,45.1,49,0
L56540,298,308.6,1532,42.6,54,0
L56541,298,308.6,1610,33.1,56,0
L56543,297.9,308.5,1519,34.3,61,0
L56544,297.9,308.5,1683,28.5,63,0
L56546,298,308.5,1461,48,68,0
L56547,297.9,308.5,1472,45.1,70,0
L56548,297.7,308.4,1510,38.6,72,0
L56551,297.7,308.4,1289,51.3,82,0
L56552,297.7,308.4,1487,41.4,84,0
L56553,297.7,308.5,1453,45.5,86,0
L56558,297.6,308.3,1816,28.8,106,0
L56559,297.5,308.2,1419,48.5,108,0
L56560,297.4,308.1,1435,45.7,110,0
L56562,297.5,308.2,1610,33.6,115,0
L56569,297.6,308,1258,57.4,139,0
L56572,297.6,308.1,1437,46.3,149,0
L56574,297.7,308.2,1334,53,156,0
L56575,297.7,308.2,1500,39.9,158,0
L56576,297.8,308.3,1498,47.3,160,0
L56579,297.8,308.3,1477,44.8,170,0
L56580,297.7,308.2,1446,43.9,172,0
L56582,297.7,308.1,1734,30.7,177,0
L56583,297.7,308.1,1697,29.1,179,0
L56584,297.7,308.2,2007,19.3,181,0
L56587,297.8,308.3,1435,50.1,189,0
L56589,298,308.5,1664,28.3,196,0
L56591,298,308.5,1404,46.6,201,0
L56592,298,308.5,1702,26.7,203,0
L56593,298.1,308.6,1439,44.9,205,0
L56594,298.1,308.6,1354,53.9,207,1
L56598,298,308.4,1432,46.2,11,0
L56599,298,308.4,1911,22,13,0
L56600,298,308.4,1472,42,15,0
L56602,298.1,308.5,1665,29.6,20,0
L56603,298.1,308.5,1676,30.5,22,0
L56606,298.1,308.7,1341,55.7,30,0
L56607,298.2,308.8,1540,34.8,32,0
L56609,298.2,308.8,1498,36,39,0
L56610,298.1,308.7,1671,28.8,41,0
L56611,298,308.6,1430,57,43,0
L56612,298,308.7,1619,40.1,45,0
L56614,298,308.6,1626,33.3,50,0
L56615,298,308.7,1443,49.3,52,0
L56616,298,308.6,1481,42.5,54,0
L56621,298.1,308.8,1432,43.4,68,0
L56624,298.1,308.9,2136,15.9,78,0
L56628,298.2,309,1780,29.3,91,0
L56634,298.4,309.2,1583,35.4,112,0
L56635,298.5,309.2,1983,20.2,114,0
L56636,298.5,309.3,1630,33.3,116,0
L56638,298.4,309.1,1417,40.6,121,0
L56639,298.4,309.1,1579,36.1,123,0
L56642,298.5,309.3,1570,40.1,131,0
L56644,298.6,309.4,1440,48.2,136,0
L56646,298.6,309.4,1471,48,141,0
L56647,298.6,309.3,1702,27.6,143,0
L56648,298.6,309.4,1375,55.4,145,0
L56649,298.6,309.4,1698,33.2,147,0
L56653,298.7,309.5,1446,40,160,0
L56655,298.8,309.6,1523,41.9,165,0
L56658,298.8,309.6,1890,24,173,0
L56661,298.9,309.6,1365,50.9,183,0
L56664,298.9,309.6,1663,33.7,195,0
L56665,298.9,309.6,1589,34.2,197,0
L56667,298.9,309.6,1583,39.8,202,0
L56669,298.9,309.7,1407,41.9,207,0
L56672,299.1,309.9,1586,36.6,215,0
L56673,299.1,309.8,1398,55.4,217,1
L56674,299.2,309.9,1516,41.4,219,0
L56679,299.2,310.1,1534,37.7,10,0
L56680,299.2,310.2,1697,30.6,12,0
L56681,299.3,310.3,1396,47.4,14,0
L56682,299.3,310.2,1495,49.2,16,0
L56684,299.2,310.3,1440,47,21,0
L56685,299.2,310.3,1429,40.1,23,0
L56687,299.3,310.5,1505,38.8,30,0
L56688,299.2,310.4,1611,36.4,32,0
L56691,299.1,310.3,1449,40.7,40,0
L56692,299,310.2,1575,37.8,42,0
L56694,299,310.1,1416,45.9,47,0
L56695,299,310.2,1682,28.8,49,0
L56696,298.9,310.1,1341,54.5,51,0
L56697,298.9,310.1,1523,39.1,53,0
L56698,299,310.1,1580,41.9,55,0
L56699,299,310.1,1531,36,57,0
L56700,299,310.1,1375,48.9,59,0
L56703,299,310.2,1494,40.6,67,0
L56705,299.1,310.3,1411,42.1,74,0
L56707,299.1,310.4,1550,43.9,79,0
L56709,299.1,310.3,1459,46.7,84,0
L56711,299.2,310.5,1458,44.1,91,0
L56712,299.2,310.5,1384,48.7,93,0
L56713,299.2,310.5,1705,29.5,95,0
L56714,299.3,310.6,1443,45.7,97,0
L56716,299.3,310.5,1818,26,102,0
L56718,299.3,310.6,1480,45.1,107,0
L56719,299.4,310.8,1424,47.7,109,0
L56722,299.6,310.9,1716,28.5,117,0
L56724,299.6,311,1708,31,122,0
L56725,299.6,311,1430,38.3,124,0
L56727,299.6,311.1,1679,30.7,129,0
L56728,299.6,311.1,1521,37.2,131,0
L56731,299.4,310.8,1391,48.9,139,0
L56733,299.3,310.7,1495,39.2,144,0
L56736,299.5,310.8,1374,48.3,154,0
L56739,299.5,310.9,1496,38.5,162,0
L56740,299.6,310.9,1487,42.5,164,0
L56741,299.6,310.9,1853,26.3,166,0
L56744,299.8,311.1,1820,24.9,174,0
L56746,299.8,311.1,1603,35.1,179,0
L56747,299.8,311.1,1412,42.5,181,0
L56748,299.8,311.1,1588,38,183,0
L56750,299.7,310.9,1384,48.2,188,0
L56751,299.7,310.8,1589,36,190,0
L56753,299.7,310.9,1491,40.1,195,0
L56756,299.6,310.7,1922,23.3,205,1
L56758,299.4,310.7,1551,41.2,3,0
L56759,299.5,310.7,1589,33.5,5,0
L56761,299.4,310.6,1418,53.1,10,0
L56763,299.3,310.5,1281,59.8,15,0
L56764,299.3,310.5,1529,41.3,17,0
L56766,299.4,310.6,1348,54.5,22,0
L56769,299.2,310.4,1472,43.3,32,0
L56771,299.2,310.4,1570,37.3,37,0
L56772,299.2,310.4,1379,46.8,39,0
L56773,299.1,310.2,1352,52.8,41,0
L56774,299.1,310.3,1727,28.7,43,0
L56776,298.9,310.1,1466,43.4,50,0
L56777,298.9,310.1,1510,38,52,0
L56778,299,310.2,1490,41.1,54,0
L56779,299,310.1,1463,37.4,56,0
L56781,298.9,310.1,2109,18,61,0
L56782,298.9,310.2,1705,32.5,63,0
L56786,298.9,310.1,1401,44.4,76,0
L56787,298.9,310.1,1571,36.8,78,0
L56789,299,310.1,1470,40.3,83,0
L56790,299,310.1,1505,41.3,85,0
L56791,299,310.2,1432,42.2,87,0
L56793,299,310.2,1377,62.5,92,1
L56796,298.9,310.1,1580,37.3,100,0
L56797,299,310.2,1516,35.3,102,0
L56798,299,310.1,1447,42.8,104,0
L56800,298.9,310,1470,45.9,109,0
L56802,298.9,310,1794,27.2,114,0
L56803,298.9,310.1,1356,47.8,116,0
L56810,299,310.1,1583,35.8,142,0
L56811,299,310,1672,33.2,144,0
L56814,299.1,310.2,1425,52.7,154,0
L56815,299.2,310.2,1609,33.2,156,0
L56816,299.2,310.3,1507,41.3,158,0
L56817,299.2,310.3,1463,38.9,160,0
L56819,299.3,310.4,1725,26.8,167,0
L56820,299.4,310.5,1514,36.1,169,0
L56821,299.3,310.4,1365,53.9,171,0
L56822,299.4,310.5,1372,46.3,173,0
L56823,299.4,310.4,1509,40.6,175,0
L56824,299.3,310.4,1629,32.6,177,0
L56825,299.4,310.5,1749,28.1,179,0
L56826,299.4,310.4,1582,31.7,181,0
L56827,299.2,310.2,1458,47,183,0
L56828,299.1,310.1,1416,41.2,185,0
L56833,299,309.9,1373,55.7,201,1
L56834,299.1,310,1367,56.3,203,1
L56836,299,310.1,1623,33,210,0
L56837,299,310,1484,39.6,212,0
L56838,299,309.9,1548,34.5,214,0
L56839,298.9,309.8,1287,61.9,216,1
L56843,299.1,310.1,1435,48.8,229,1
L56844,299.1,310.2,1317,54.8,231,1
L56845,299.2,310.3,1610,33.3,233,0
L56847,299.2,310.3,1352,48.9,238,1
L56848,299.1,310.3,1619,35.2,240,0
L56849,299.1,310.3,1619,31.1,242,0
L56850,299,310.2,1690,30.7,244,0
L56851,299,310.2,1412,44.1,246,0
L56854,299.1,310.2,1695,29.6,8,0
L56856,299,310.1,1886,21.2,13,0
L56857,299,310.1,2033,19.3,15,0
L56859,299.1,310.2,1598,33.4,20,0
L56860,299.1,310.1,1894,24.2,22,0
L56862,299.1,310,1394,46.6,27,0
L56865,299,310,1360,48.1,37,0
L56866,299.1,310.1,1486,40.7,39,0
L56868,299.1,310.1,1367,45.6,44,0
L56869,299,310.1,1362,59.5,46,0
L56871,299,310,1582,31.9,51,0
L56873,298.9,310,1693,28.8,56,0
L56874,298.9,310,1559,33.4,58,0
L56875,298.9,309.9,1592,32,60,0
L56876,298.9,309.9,1404,39.8,62,0
L56878,298.8,309.8,1663,28.2,67,0
L56879,298.8,309.8,1508,36.3,69,0
L56881,298.8,309.8,1485,42.4,74,0
L56882,298.9,310,1633,31.2,76,0
L56883,298.9,310,1422,43.6,78,0
L56884,298.9,310.1,1577,41.4,80,0
L56885,298.9,310,1482,41.1,82,0
L56887,299,310.1,1699,32.9,87,0
L56888,299,310.1,1664,29.7,89,0
L56890,299.1,310.1,1336,61.3,94,0
L56893,299.1,310.2,1496,45,104,0
L56894,299.1,310.1,1894,20.1,106,0
L56895,299.1,310.1,1373,55.6,108,0
L56897,298.9,309.9,1500,44.2,115,0
